video_id,comment
_b6D5wMzKZQ,The pathologist who gave altered results what was the purpose of your oath to treat with equity and justice to do no harm .she's in severe pain may God comfort her
_b6D5wMzKZQ,"Pole sana Winnie, may justice prevail."
_b6D5wMzKZQ,Woiiii sijui kama nitaimaliza hii episode haki am 😭😭😭😭😭😭😭😭
_b6D5wMzKZQ,Lynn how can we help this Lady get justice....am so broken and no mom deserves this. That man should face the full law...May God comfort her and enable her forgive herself.
_b6D5wMzKZQ,😭😭😭
_b6D5wMzKZQ,That's why my mom always tells me don't take back wat left you coz it will kill you wueeeh it makes sense
_b6D5wMzKZQ,😢
_b6D5wMzKZQ,why kill an innocent soul....soo heatbreaking
_b6D5wMzKZQ,"May God of avengeance will revenge,he is a God of justice,am so tired of my country kenya with corruption"
_b6D5wMzKZQ,This is so painful 💔 😢 😞 😔
_b6D5wMzKZQ,Wuuee this is tooo much for mi for really
_b6D5wMzKZQ,"I wish i did not see or watch this story.....God this is so painful, may God comfort you sister"
_b6D5wMzKZQ,This man is inhuman walai mnyama kabisaa
_b6D5wMzKZQ,Waaah!may God give you peace and comfort you during this time
_b6D5wMzKZQ,Wooiye ma kings.am crying with you.may God comfort you.May God's peace be your portion.😭😭😭
_b6D5wMzKZQ,"I can't bring myself to watch the whole story 😭 can't hold my tears 😭😭this is very deep, this is very painful as a mother, May he never know the meaning of peace in his entire life,
No mother should carry her own baby on a casket, this is very unbelievable, how can someone do such an evil act to an innocent soul😥
#Justiceforbabykingsley, we need justice ungently"
_b6D5wMzKZQ,Ooh just because he didn't want to pay for the upkeep. Wuii pole sana. God of vengeance will avenge you.  And may He bless you to hold another baby
_b6D5wMzKZQ,Aah 😭😭😭😭this is very sad and hard may God comfort this mama😭😭
_b6D5wMzKZQ,"This is sooo saad
Why now did this man kill Baby Kingsley
God please may justice for baby kingsly prevail aki God 
He would just have left the baby to the mother for upkeep"
_b6D5wMzKZQ,"It's so painful,God of heaven 😭😭😭where is justice here in Kenya?for the weak,the poor ,Oh Lord arise"
_b6D5wMzKZQ,"This is too much. For all the weak, vulnerable and moneyless folks out there you know, tumebaki Mungu. The judicial system in this country is a total scam! Justice is for the rich. Oh God help your people!"
_b6D5wMzKZQ,"I hardly shed tears,this one has touched me. May God comfort this lady."
_b6D5wMzKZQ,That's a beast of a man may he never know peace and it's a high time this lady gets justice
_b6D5wMzKZQ,So painful mom take heart God is in control. Lynn be blessed justice for our sister 😢😢😢
_b6D5wMzKZQ,When this lady described her ordeal from when her son died I couldn't stop crying...what an animal of a human actually kills a baby and watches the mother in anguish! May the God of justice fight her battles.
_b6D5wMzKZQ,"Have cried since she started nattering the story,,,may the mother get justice"
_b6D5wMzKZQ,It's painful 😣
_b6D5wMzKZQ,His own flesh & blood 😭😭😭😭😭😭😭
_b6D5wMzKZQ,"We serve a God of justice, our God promised never leave us nor forsake us.
 God almighty is the only one we need! You are victorious in the lord!"
_b6D5wMzKZQ,"This is really hard,,I have cried ,,I even donno but ,God is God he will work it out,,I pray for justice for her,,I wish I can do something to get her justice,,, may The most High God help you,,and Lynn,, you are truly doing a great work may God give you wisdom to handle all cases that come to you
#essy"
_b6D5wMzKZQ,Lynn my God continue giving you wisdom and protection.thank you so much for your kind hearted.pole mama king
_b6D5wMzKZQ,My heart broke so many times watching this. I have cried 😭😭. Pole sana Winnie. #justiceforbabyKingsley
_b6D5wMzKZQ,So painful.. God this battle belongs to you.shalom.
_b6D5wMzKZQ,We ask our Lord to please keep Winnie 's mind..in Jesus Name.
_b6D5wMzKZQ,That man is evil and toxic gal pliz keep away from him at all costs my condolences darling 😔❤️
_b6D5wMzKZQ,😭😭😭😭😭😭😭😭Sina hadi nguvu ya kulia 😭😭am hopeless.. ooh my God 😭mungu akupe amani.#justiceforkingsley
_b6D5wMzKZQ,Oh Jesus!!😢😢This is so sad!May God see you through Winnie.May He hold you so tight and heal you from this pain.My love and prayers to you.❤️❤️❤️
_b6D5wMzKZQ,ajue  kuna mungu mbinguni
_b6D5wMzKZQ,#justiceforbabykingsley may God give you grace mama king
_b6D5wMzKZQ,"Her voice is full of pain ,I cant hold my tears its too much its painful sad story"
_b6D5wMzKZQ,Im even crying this one of the most saddest stori ever...😭😭
_b6D5wMzKZQ,"It has taken Me so many pauses to finally finish watching this. The pain is too much. This guy needs to explain what happened within that one hour that the lady left to buy meat. Men if u don't feel like taking care of your child, Kindly say so straight up from conception. This man should be arrested."
_b6D5wMzKZQ,Yeah the man should be arrested. Aki ni painful sana
_b6D5wMzKZQ,This is so heartbreaking😭😭😭 #justiceforkingsley
_b6D5wMzKZQ,Woiye 😭😭😭😭 pole be comforted
_b6D5wMzKZQ,"This story is making  me not to trust anybody with my babies 🤧🤧🤧, ohhh lord give this mother the peace she rally need.So sad 😢😢😢"
_b6D5wMzKZQ,"I have cried this story is hurting so much how dare this man is , I will not trust anyone for my baby"
_b6D5wMzKZQ,Uweeeh 😭😭😭I think the last time I cried is after loosing my parents but this woman made me cry😭😭😭 justice for her
_b6D5wMzKZQ,May God hear you and answer you..there is God in heaven..may Justice for Kingsley prevail....this is too painful 😣...this lady requires a professional loss and grief  counseling psychologist
_b6D5wMzKZQ,"That man will never know peace,,hugs mami hugs.May God comfort you."
_b6D5wMzKZQ,Wooi gal ur a fighter..I would also say the grace is full...I know God is with you..yu will overcome all these battles and God will take yu from this groly to the other
_b6D5wMzKZQ,I just feel her pain the woman is in Alot of pain can justice be done for Kingsley 😭the almighty gives her strength 🙏
_b6D5wMzKZQ,"This lady has gone through soooo much,,she reached a point,,anaaccept tuu....hugs dear"
_b6D5wMzKZQ,"God of all, this is sooo painful, I lack words to express myself sikia maombi yake na umjibu. Lynn kweli una moyo barikiwa."
_b6D5wMzKZQ,I am crying #justiceforbabykingsley
_b6D5wMzKZQ,"Oh God! This is too painful for this mother. Isaiah 30:18 Yet the Lord longs to be gracious to you;(mama Kingsley)
    therefore he will rise up to show you(mama Kingsley) compassion.
For the Lord is a God of justice.
    Blessed are all who wait for him!
The Lord is fighting your battle mama.pole sana.😭😭😭"
_b6D5wMzKZQ,😭😭😭aki anaongea Ka mama kadavie... woiye may justice prevail🙏🙏🙏
_b6D5wMzKZQ,Lyne we trust you..... We need justice.... That hooligan  needs to face it... Its painful  and heartbreaking 💔...
_b6D5wMzKZQ,Baby daddy from hell!!!! Why an innocent soul why??.. Some men thou!!
_b6D5wMzKZQ,#Justiceforbabykingsley woi😭😭😭😭😭😭may God be with you Mamaa
_b6D5wMzKZQ,Extreamly  sad.
_b6D5wMzKZQ,"He should be rotting in jail,, justice for Kingsley,, sorry momy for the loss,,God is just He will surely repay you"
_b6D5wMzKZQ,Oooh my goodness he shares a birthday with my son 12/12/2020 and he is no more why all this????may he  never rest in peace until justice prevail pole mamaaa
_b6D5wMzKZQ,"God has got u mama king ,justce will prevail n u will find solace in the almighty.its too much painfull am a mum and we really love our kids from the bottom of our hearts no matter what. #justiceforbabykingsley"
_b6D5wMzKZQ,May she find peace and justice be done... This was premaditated murder.. This man knew what his intentions were when he arrived that night.. He started planning this when she took him to family Court and avoided the financial  responsibility by killing  the innocent child... May justice prevail let's stand up with this young woman🙏🏿Thank you Lynn for bringing this sad story to us
_b6D5wMzKZQ,God please intervine and give mama King justice God she deserves justice for her late son...may God comfort you mum we all fell your pain mamaa 🫂God works in miraculous ways and I know we serve a living God who will give Baby Kingsley justice...take heart ma'am
_b6D5wMzKZQ,**We all feel your pain mamaa**
_b6D5wMzKZQ,"I wish we could learn to always listen to our inner voices ,the universe is always communicating to us but so often we shut it down.It whisper right into our hearts and most often than not we are influenced by LOGIC and that shuts the whispers.I want you to know today that the universe IS NEVER against you NEVER.Just trust it even when its not logical .May baby Kingsley find justice 🕯️🤍"
_b6D5wMzKZQ,"Am on my night shift and watching this from Uganda as a mother I can feel wat she's feeling. 
Lord Father I cry out to you to strengthen mama Kingsley and may his soul rest in peace."
_b6D5wMzKZQ,That part of i thank God for you 😭😭😭 sure lynne yiu are such a blessing..nmeshed aki..so emotional..may God intervine mkishugulika en heal the mom
_b6D5wMzKZQ,"Exactly the same thing i tried kupulizia my daughter,nkamnyonyesha n she couldn't respond...Av neva gotten over this loose of my twins"
_b6D5wMzKZQ,"I feel your pain mum, loosing a child is the worse pain you experience... may God give you strength to move on, pole sana hki"
_b6D5wMzKZQ,Take heart mama king God will intevene i know it pain ...mungu akutangulia and those evil people will never known  peace mungu wa haki anaishi
_b6D5wMzKZQ,"Pole sana mama King, Mwenyezi Mungu akutangulie akupe nguvu upiganie haki yako"
_b6D5wMzKZQ,Aki y this God😭😭😭😭😭😭😭😭😭😭😭😭
_b6D5wMzKZQ,"Unbearable pain, may God console this heart..... I can't remember the last time i cried this much. ... Ooh God of all mercies.... Heal this woman... Make her recover from this pain.... You are the only healer and comforter."
_b6D5wMzKZQ,"Daaah so pain,"
_b6D5wMzKZQ,"Swali kingine Hiyo kusema mtoto alikuwa na prenumonia aliitoa wapi? Pole sana mamaKing, huyo babaKing alichofanya ni mkopo ataurudisha na riba ya kutosha! Hadi utamuonea huruma. Atajua sio rahisi kushindana na Mtu anayemtegemea Mungu. Atakuona nawe utamuona. Pole sana mwanamke mwenzangu. Pole!"
_b6D5wMzKZQ,This is so hurting##  justice justice for  baby kingsley
_b6D5wMzKZQ,This pain is just unbearable. May God comfort you mama
_b6D5wMzKZQ,No mother will take this😭 have never shade tears like now watching this😭😭😭😭😭😭 God have mercy on us
_b6D5wMzKZQ,😭😭😭😭😭 mummy this is sad💔💔💔💔💔💔 this man should be arrested asap
_b6D5wMzKZQ,This word had turned to something else 😭😭😭😭 what a wicked man he's 😭😭😭💔💔💔💔💔 justice for baby king
_b6D5wMzKZQ,This is painful fr any mother ..........God of Justice  prevail in her case .
_b6D5wMzKZQ,Ooohh nooo Lynn God😭😭😭😭😭😭😭 why should any woman go through such depression. 😭😭😭😭
_b6D5wMzKZQ,This has been the hardest and saddest video to watch.may God just comfort her in all this.❤️
_b6D5wMzKZQ,I can't stop crying.
_b6D5wMzKZQ,"I know the pain,I lost my 2 sons"
_b6D5wMzKZQ,"May God walk with Winnie throughout this journey
May justice prevail for Baby Kingsley"
_b6D5wMzKZQ,"How can a human be that heartless.He could have just blocked them and distanced from them forever ..The pain the baby went through,the desperate cries the baby made,the hands the baby raised to mum to carry him,will always be in the moms mind.God heal this mum"
_b6D5wMzKZQ,😭😭😭😭💔💔💔💔💔am so much heartbroken😭😭😭 How heartless was this man💔💔💔How demon was he???? God I know you are there I know you are not deaf😭😭😭😭for the sake of mama Kingsley God just answer my prayer open ways for her give her peace am so much hearted😭😭😭😭 To that man this tears of this mum let me assure you it will deal with you and your people squarely😭😭😭 may God heal you mum nakupenda  Sanaa am with you in prayers ❤️❤️
_b6D5wMzKZQ,It is well*3 with my soul....
_b6D5wMzKZQ,"Kindly meditate onthat song, it is well with my soul.Everything happens at the will of God,i feel for you as amother too but let God have his way."
_b6D5wMzKZQ,The pain 😢😢 ooh God please bring peace to this woman 😢may that man never have peace
_b6D5wMzKZQ,He will neva have peace kuuwa mtoto ata kilio cha hyo mama awec kaa na amani ata kindogo
_b6D5wMzKZQ,Aki woiyeee nani mwingine Amelia kama mm😭😭😭😭😭😭😭😭😭😭😭
_b6D5wMzKZQ,"I have never cried like this after listening to someone's story😭,may the good Lord comfort Winnie and fight for her
#justiceforbabykingsley"
_b6D5wMzKZQ,May God really give this young mother the peace that only comes from Him. This is way too painful. Dear Lord wipe away her tears. Sending hugs to her
_b6D5wMzKZQ,God bring justice for baby kings an my soul will rest I pray in Jesus Name Amen....I have cried out for this God give mum kings peace
_b6D5wMzKZQ,It is well mummy be strong God will fight for you he will never have peace.
_b6D5wMzKZQ,It is well mummy be strong God will fight for you tht man will never have peace...
_b6D5wMzKZQ,Hugs darling 💔😭😭😭this is so heartbreaking am so sorry Winnie God will give you another son  to return your happiness back  andtht man will never have Kids in Jesus name
_b6D5wMzKZQ,I can't stop cry ...God please come for this lady heal her pain my justice prevail
_b6D5wMzKZQ,God God God😭😭😭😭😭😭
_b6D5wMzKZQ,This is so sad I've cried  with this lady from the start  to the end .May justice prevailed for  this madam.
_b6D5wMzKZQ,"My heart goes out to all the children who have gone through excruciating pain as their fathers and other caregivers took away their innocent lives. Rest in peace, little angels. Justice for all these children. Justice for baby Kingsley."
_b6D5wMzKZQ,Sure
_b6D5wMzKZQ,"Surely a baby daddy did that!!!,it is very paining,let the lady have justice for a baby and God judge him"
_b6D5wMzKZQ,Evrytime i  watch Lynn's stories ..this 1 has hit hard ..i feel this womens pain in my bones ..yet im not a mother ..winnie today i say to you that God does not sleep my dear your justice will be served in a big way for what has been done to you. Be strong my dear 💔💔
_b6D5wMzKZQ,I have problems but waaaaaa 😭😭😭😭😭😭😭😭😭😭 I have cried my eyes out......I can't help financially only pray for her and her parents
_b6D5wMzKZQ,Wooi... no one deserves this #justiceforbabykingsley
_b6D5wMzKZQ,#Gathure loise and #Lave nyar Kisumu #Shazmaris Yangu come watch
_b6D5wMzKZQ,So painful how a woman with such a good heart and trusting a man can take advantage of such a lovely heart. Have never cried so hard and felt someone's pain this deep. Oh God heal her heart. May she find justice for baby King .
_b6D5wMzKZQ,Can't control my tears..so painful 💔 ..
_b6D5wMzKZQ,"Our Heavenly Father in heaven, i pray that you give Winnie peace of heart and mind.. She is so empty Lord, fill her with joy and smiles of life... May her  son rest in eternal peace.. In Jesus Name i pray"
_b6D5wMzKZQ,Oh my God. I can't believe people can be this heartless. Mama Kingsley may God's strength and comfort be upon you .Lord please heal her and set her free from the pain. And for moris our God is going to fight this battle for us. Let Him be the final judge😭
_b6D5wMzKZQ,May the killer never know peace 💔💔💔It's only God who can give justice to this family 💔💔May the God who gives peace and comfort visit this mother 🥺
_b6D5wMzKZQ,This was too painful to watch 🥺
_b6D5wMzKZQ,Hugs mum hugs the pain of a mother 😭😭😭😭no one can understand that pain but mum I will rise up as an intercessor on your behalf our God will fight for you and give you justice He's the giver and all power belongs to Him mighty man of war come and do what only you can do for this mum😥🙏
_b6D5wMzKZQ,"The pain😭😭😭
There is God in heaven who hears all our cries 😭😭😭🙏"
_b6D5wMzKZQ,This is so painful.  May God comfort this lady...this man is a beast..I won't say may he never know peace because he will never know peace.
_b6D5wMzKZQ,Shame on consolata hospital
_b6D5wMzKZQ,"Life is funny another man working with his son after wife left him, another one killing his son bcz he dnt want to cater him justice for cute baby boy."
_b6D5wMzKZQ,😭😭😭😭😭😭😭😭😭😭😭😭
_b6D5wMzKZQ,This is extremly painful too painful surely kenyans kwani huruma zilienda wapi how can  people do this huu uchungu umfikie  Jehovah
_b6D5wMzKZQ,"Lynn should try the presidential seat, she'll help more when she's in power"
_b6D5wMzKZQ,"Can't  hold my tears it painful, beautiful  gal,Kenyan  no justice  surely  but God see.its painful."
_b6D5wMzKZQ,#justice for baby Kingsley
_b6D5wMzKZQ,May God fight for her..this is so heartbreaking for sure..I can't stop crying  and imagining  its me😭😭😭
_b6D5wMzKZQ,"😭😭😭😭May God bring out the truth, May justice prevail, I have cried all my tears, If am feeling this what of  Mama King, this is so sad indeed, May God grant you comfort sweetheart😭😭😭😭😭😭😭"
_b6D5wMzKZQ,#Justiceforbabykinsley
_b6D5wMzKZQ,Really Really sad sooo sad God will reward that man according to his action may God comfort u mum
_b6D5wMzKZQ,"Oooooh God in heaven hear the voice of this lady,and answer her prayers, it's painful for me to hold tears as a single mother, am speechless l luck words to say, God of meshack, shadrak and Abedinego intervene and show that Man who did this that you're the fourth God, hugs dear may God wipe your tears, Kingsley rest in peace shine with angels, there's God in heaven"
_b6D5wMzKZQ,Ooh noo! MY God have Mercy! #justice for Kingsley
_b6D5wMzKZQ,This was the most heartbreaking story .may justice prevail.and may God give mama Kingsley strength...am in tears
_b6D5wMzKZQ,"What makes me feel so much pain is remembering how the guy approached the lady while in her condition, something which made the lady believe that he indeed loved her and eventually the extremely sad ending😭😭 plus him insisting that mtoto amelala😭. He has no conscious at all.I'm so sad that that was the only solution he found of running away from the responsibility of raising the child.Pole sana mummy."
_b6D5wMzKZQ,"So sad, yet he could have just disappeared from her and her son's life.. People are really heartless out here 💔😭"
_b6D5wMzKZQ,Children didnt ask to come into this world.We brought them into this world and it is our responsibility to take care of them not to take away their innocent life.Baby Kingsley you are with the Lord and one day even if I did nt have the chance to meet you here on earth.I will see you in heaven because I know that is my eternal home.May God deal with your killer.
_b6D5wMzKZQ,My father my lord may you comfort this mom......love and hugs from me....
_b6D5wMzKZQ,"After watching this I come into a conclusion that the man is 100% evil, you can't do that if it is your brain that is controlling you."
_b6D5wMzKZQ,"This is difficult to watch and listen, let's allow her to mourn for her baby,first her life is in danger the guy is gonna hunt her.
Second she needs counseling not job to avoid depression
Thirdly she need people to talk to her even if it's hi
Forth and last sis we are together we will fight justice for your son hang on sis don't give up"
_b6D5wMzKZQ,"The kid was so innocent,he did not wrong anybody,how do you kill your own seed? How do you even have that thought?How do you even sleep and call yourself a human being? How do you take someones life and still walk among people and afford to smile and be happy?"
_b6D5wMzKZQ,"this is sad and heartbreaking but at the same time i feel she was abit naive or maybe just in love, but whatever the case nobody deserves huu unyama. pole mum"
_b6D5wMzKZQ,May that family never ever have peace
_b6D5wMzKZQ,"This guy strangle this little angel, #justiceforkingsley"
_b6D5wMzKZQ,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭💔💔💔💔💔💔💔💔💔May the doer and all those involved in adding up your pain never find peace.. The tears we have all shed will fight for you mama king... God strengthen you. #justiceforkings
_b6D5wMzKZQ,so heartbreaking! Aki pole sana mama! May justice prevail
_b6D5wMzKZQ,"It’s so sad
It’s so painful
May God give this lady  strength"
_b6D5wMzKZQ,"Uuui, ACHA ma!!!!!this is so much for  a human being. Haki it's painful. Sooo so painful, jamani watu. Eish!!!! I have never cried this much. That is an animal. I don't know what punishment will equate this pain.....none in this world. Haki hata kunyongwa haitoshi, wah!!!!"
_b6D5wMzKZQ,#jisticeforkingsley this is soooo sad
_b6D5wMzKZQ,"Thank you Lynn, thank you so much for reaching out to such people with so much pain.  Mama Kingsley, Justice is coming in Jesus mighty name.  Amen."
_b6D5wMzKZQ,"This baby will find justice, all we need to do is pray. God in heaven make it happen."
_b6D5wMzKZQ,Mungu sikia kilio ya Mama Kings.  Pole pole dear. we continue praying for justice.
_b6D5wMzKZQ,"May you have peace mama Kingsley,I have cried with you,I know how it's feel to lose a baby,that devil of a man will not have peace in his life."
_b6D5wMzKZQ,"I've really cried 
The God I pray is going to do his work. He gonna give you peace mama king, you gonna have your justice 🙏🙏"
_b6D5wMzKZQ,"This is so painful Lynn, may God of the voiceless bring justice to this young lady"
_b6D5wMzKZQ,"This man's behaviour is outrageous, she was just using this chick n neva felt anything fr that kid I presume he has another family,bt still tht doesn't warrant him doing whatever he did to tht poor bby may this woman get justice INJ .JUSTICE FOR BBY KINGSLEY, this guy is such abeast"
_b6D5wMzKZQ,"Winnie pole Sana, may Jehova who sees and all knowing wipe away your tears and revenge for you. May he know no peace together with his family and anyone who has participated in harming your son."
_b6D5wMzKZQ,"May he wherever he is right now,never get piece in Jesus name,may he suffer in the rest of his life,may the spirit of baby king never rest until get enough justice and truth,my dear be strong and remember God is there for you😭😭🙏"
_b6D5wMzKZQ,"The making of a baby entails both the father and the mother of the child,once the father disowns the child from conception ,he has no party being close to the child ever. Rest easy baby Kingsley, may God wipe away your tears mama Kingsley."
_b6D5wMzKZQ,I agree on this Kate...My baby daddy denied my son at 2 months of pregnancy and now he is 13 years and I strongly refused him to connect with my boy Upto today!I have no regrets and my son has the best life now❤️
_b6D5wMzKZQ,"Surely, why make another human being pass through all this pain???"
_b6D5wMzKZQ,We need justice akiy and may God strengthen u mama so...... Sorry for everything RIP Kingsley
_b6D5wMzKZQ,"Haiya,, mm ni single mom of four,, n i said tukiachana its over i dont give a secd chance,, pole my dear gal,,"
_b6D5wMzKZQ,My heart breaks kabisa
_b6D5wMzKZQ,"These so painful i cant hold my tears...
God of vengeance will fight for you darling...
Those tears will not go in vain"
_b6D5wMzKZQ,my goodness this is sooo painful...jeez no one deserves to go through this haki...may our Heavenly Father comfort you mummy...
_b6D5wMzKZQ,Now better a deadbeat dad than this monster. He should have just dissappeared from their lives when the baby was born na akae huko kama hawezi saidia.May God in heaven hear u and help u Winnie. Hugs.
_b6D5wMzKZQ,"its so heart breaking loosing a baby am so mad at that man 
how can you kill an innocent angel he is so cute may the killer  not know peace"
_b6D5wMzKZQ,"So painful i cried throughout the talk,may God console this girl"
_b6D5wMzKZQ,"I have cried,my head is aching,may that animal meet justice in its full force,why couldn't he leave them alone!"
_b6D5wMzKZQ,"Oooh God where are you ??? My God who answers prayers please this is an emergency that needs you ,Give this mother peace as she pursues Justice.May every hand involved in this ,those who tried to cover the truth , may they drink from their own blood to their generations.....you say vengeance belongs to you ,Do it my God, May they know that you are God ,the voice of the voiceless.May any person who received any bribe to cover this killing have their wealth  reduced to nothing and poverty be their cup untill they confess the truth that they are hiding......Faith Jepchumba's  case proved to me that we have God who answers.........Lynn May Gods grace be upon you ,it's not easy to cover such painful stories."
_b6D5wMzKZQ,Painful... We demand justice for baby king
_b6D5wMzKZQ,This pain is too much aki heartbreaking 💔💔💔💔 this killer must be apprehended.. no way this is too much 🥹🥹🥹🥹🥹
_b6D5wMzKZQ,Sorry mum there is God in heaven the man will pay sorry sorry mammy
_b6D5wMzKZQ,Some people are just hell sent...  May she get justice
_b6D5wMzKZQ,"This is so sad. Iam typing this with tears in my eyes. I am a man, a husband and a father. but strungling an young innocent child is totally unforgivable. God will strike this cruel beast."
_b6D5wMzKZQ,You can't imgn that beast work for who in the govt aki
_b6D5wMzKZQ,"Waaaaah😭😭😭😭😭😭😭😭😭😭😭God of the voiceless, less fortunate, where are you😩😩come through for this mama😭😭I can't stop crying aki
May justice prevail"
_b6D5wMzKZQ,Wee this is so sad may she find.justice hugs mama
_b6D5wMzKZQ,"This is so painful,nimewatch hii story nikalia kana kwamba ilikuwa ni mm that pain that this my siater is undergoing is so so much,Lyn Ngugi continue being with the same spirit,i wish ningekuwa na uwezo wa kusaida hk."
_b6D5wMzKZQ,U
_b6D5wMzKZQ,If this man had reasons to why he wanted his son dead may you never want him jailed but watch what God can do.
_b6D5wMzKZQ,"This is soo heartbreaking…am in pain for mama munene…why why why kill an innocent child. This man will know no peace haki.
What evidence do they need haki…this thing hata God anaona tu who is guilty…in black and white.
Mama Munene may you never suffer anymore."
_b6D5wMzKZQ,"There is also a scenario where the child cried too much until he stopped breathing.opening the mouth might be he tried to get breath and on the other hand the father must have completely neglected the child until he died.
Children suffocate and die.
All in all the mother must know what exactly happened that day.its painful to loose your baby just like that.may God give you peace"
_b6D5wMzKZQ,"I know you feel like all this is your fault, but I want to tell you today, don't blame yourself, it is not your fault. The devil is so cunning and he only comes to kill,steal and destroy but Jesus came so that we may have life and have it in abundance. Hang in there mama Kings, God got you and you'll get the answers. May God cause everyone who was involved in this case and didn't do the right thing, to lack peace in everything they do until they confess to the truth. And to you mamma, I speak the peace of God which is beyond human understanding in Jesus name."
_b6D5wMzKZQ,such a painful episode.how can one be this inhuam.eish
_b6D5wMzKZQ,Very painful😭😭😭😭😭😭 #justiceforbabykingsley
_b6D5wMzKZQ,"Very sad, i feel the pain ya mama mtoto, the guy should be in jail"
_b6D5wMzKZQ,May God rember this gal and justice for baby
_b6D5wMzKZQ,"May God arise in your situation sister,no woman deserves to go through such a traumatic experience. May your tears reach the throne of mercy and grace, and let God  give you justice."
_b6D5wMzKZQ,No mother deserves all this pain!!! #JusticeforKingsley
_b6D5wMzKZQ,"Jesus 😭😭😭😭😭😭😭😭....I mourn with her. This is overwhelming. There is what God calls peace that surpasses all human understanding..that is all I pray for mama King. Jesus must work the works that His father sent him to do and Jesus is our Advocate, justice will prevail. Peace peace peace our dear one ❤️🙏❤️🙏"
_b6D5wMzKZQ,"May our God who serves justice grant this young lady and her son justice,this is painful and that man may he never know peace in this life and the next life"
_b6D5wMzKZQ,"God of vengeance is faithful. Take heart mama Kings, in due time, God will repay you, Job was given a double portion of everything."
_b6D5wMzKZQ,"Believe you me fellow Christians, God in heaven is already fighting for these innocent tears. We shall have a testimony soon. Don't stop praying for her and give her both financial and spiritual support"
_b6D5wMzKZQ,"I could not control my tears. But I will say one fact: Malipo ni hapa hapa duniani.... Mama take heart Vengeance is of the Lord, they may humiliate you because you did not have money to pay people to lie but I repeat, vengeance is of the Lord. Be still and know that there is a God in heaven. even a child can conclude that there is no need for evidence to see that this man killed Kingsley. Rest in peace Kingsley-innocent soul gone. so sad...but, the Lord of vengeance is watching. 😢😢😢😢😢😢😢😢😢
All those involved in hiding the truth, see your life, you will be haunted forever. you may have money or whatever riches in this world but I will tell you for free, even your generations are cursed. it is a matter of time!"
_b6D5wMzKZQ,Oh my! Thats the same fear i do feel when I think of letting my baby daddy meet his daughter. After he had said that's a gift he had given me and he can't contribute anything
_b6D5wMzKZQ,This is sad😭😭😭😭😭😭😭😭  I have cried myself out. This man will never go free.  I pray that the LORD comforts Winfred.
_b6D5wMzKZQ,"SO SAD
THIS STORY HAS MADE ME SHED TEARS ALL THROUGH THE SHOW
MAMA KINGSLEY  CONTINUE BEING STRONG.GOD IS WATCHING ,YOU DIDNT DESERVE TO GO ALL THROUGH THIS PAIN
JUSTICE FOR BABY KINGSLEY"
_b6D5wMzKZQ,😢😢😢😢😢woiii this too much sijawai cry this make me to😢😢😢😢😢😢😢😢😢😢
_b6D5wMzKZQ,Damn this is so heartbreaking😭😭😭😭😭😭😭😭😭😭😭he would be the same age like my son...May the Lord grant you grace Mommy may you find peace...tears won't stop flowing... Aki some people are so inhuman😭😭😭😭😭😭
_b6D5wMzKZQ,"Heavenly Father we come b4 thee,your daughter is in so much pain,she is weighed down with grief, she is brokenhearted and our heart breaks with her,.Father heal her broken heart,bind her wounds with the blood of Jesus..may you Lord in your mercy avenge her adversaries..rescue her Father we are waiting.in Jesus name .amen"
_b6D5wMzKZQ,Amen
_b6D5wMzKZQ,The first sign was that the boy instinct show him he was in danger that's why he cried calling his mom not to leave😭😭😭😭😭#justiceforbabykingsley I have never cried this 😭😭😭😭😭💔💔that man need to rot in jail
_b6D5wMzKZQ,"Pooh God Almighty have mercy and grant this child of yours peace that no man can understand, also grant her justice from the Kenyan's authority,
God have mercy
With God all things are possible mama kings, it shall be well, wait upon God who is always a promising God, a God who will never leave you nor forsake you, even that very difficult day He was with you as He was with daniel in the lions tumb.
Be strong and courageous and wait upon God.
It shall be well"
_b6D5wMzKZQ,#justiceforbabykingsley#
_b6D5wMzKZQ,Pole sana mum uchungu wa mwana aujuwaye ni mzazi.kweli unaumia napale unapo filiwa nakile kilitoka kwako tumboni ndio utajuwa uchungu wa kifo ata mwenzio likimpata unajuwa kweli niuchungu polee sana
_b6D5wMzKZQ,I really feel her pain. Can't hold my tears. May God intervene for her
_b6D5wMzKZQ,"God I know u hears ,hear this"
_b6D5wMzKZQ,"God can't stop crying oooiii,God help this mum"
_b6D5wMzKZQ,"And I think this bribery shld stop with this new government,they shld deeper in and see what's is happening in this institutions."
_b6D5wMzKZQ,"Av cried  ooh God, very painful to this mum ,and baby kingsley.justice justice oi Ngai ,I think someone who is able to interven to this case should do this,ooi Ruto Ruto where are u ?"
_b6D5wMzKZQ,Lynn you are such a blessing to all of us may God give you strength as you continue touching peoples lives in a special way..May justice prevail for baby Kingsley..
_b6D5wMzKZQ,@lynn Ngugi would you pls share the progress on this story?
_b6D5wMzKZQ,May God of all comforts comfort her.May justice prevail in this case
_b6D5wMzKZQ,"Why why this to a young innocent baby ,,, may justice prevail ,,,no worries Winnie God is with you ,,,I know there is God in heaven darling atakupigania 😭😭😭😭😭"
